BHK_NO.,SQUARE_FT,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
2,1024.116287,"Pachpedi Naka,Raipur",21.838369,82.256666,31
1,353.0286139,"Bhadra Nagar,Maharashtra",20.742166,80.104602,38
1,419.7917833,"Patlipada,Mumbai",18.96667,72.83333,75
3,1625.320787,"Sector-150 Noida,Noida",28.429614,77.481711,76
2,1135.07378,"Sector-120 Noida,Noida",28.585757,77.396668,70
3,1878.055055,"PAL,Surat",21.17,72.83,73
3,1533.507131,"Talacauvery Layout,Bangalore",12.96991,77.59796,100
2,474.3628445,"Hiranandani Estate,Maharashtra",19.255098,72.9815265,110
5,4600.295113,"Jalahalli,Bangalore",13.0519,77.5416,530
3,1650.268336,"Zirakpur,Chandigarh",30.662283,76.822397,36.9
2,1000,"Sector-62 Noida,Noida",28.6221,77.3674,34
2,950.1871581,"Sidedahalli,Bangalore",13.069025,77.49814,33
2,780.306549,"Sodepur,Kolkata",22.69995,88.390833,16.8
3,1368.147448,"Naini,Allahabad",25.3945,81.8615,57.9
2,1000,"Gandhi Path,Jaipur",25.879721,86.587391,25
2,870.1854494,"Nainital Road,Rudrapur",29.38,79.45,24.4
2,1050.105011,"Sector 10 Kharghar,Maharashtra",19.033956,73.075342,70
3,149969.0785,"Kogilu,Bangalore",13.092356,77.613468,9700
5,4335.260116,"Nipania,Indore",22.760061,75.928572,210
1,500,"Sector-57 Mohali,Mohali",30.726891,76.705689,21
2,1070.038911,"Roadpali,Mumbai",19.040066,73.115347,77
3,1343.391547,"Sector-35G Kharghar,Lalitpur",24.69028,78.41889,130
2,1114.413076,"Sector-143 Noida,Noida",28.5035,77.426447,45
4,4448.838359,"Mohamadwadi,Pune",18.52361,73.84778,270
2,1325.088339,"Ghatikia,Bhubaneswar",20.26895,85.763542,75
3,1130.125928,"Hastinapuram,Chennai",12.939086,80.148454,70
2,849.9501496,"Vaishali Nagar,Indore",22.680741,75.832009,34.1
3,1199.926158,"Vasna-Bhayli-Road,Vadodara",22.288976,73.128222,65
2,1050,"Sector 36 Kharghar,Lalitpur",19.071749,73.080575,84
2,1200.331126,"Ajwa Road,Vadodara",22.3,73.2,29
1,725.0880464,"Taloja,Lalitpur",24.69028,78.41889,35
1,554.8705302,"Mangyawas,Jaipur",26.857412,75.743221,18
2,1000,"Padmavati Colony,Indore",22.72056,75.84722,19
2,1272.67138,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,41.4
4,2472.465723,"Sector-168 Noida,Noida",28.494868,77.410298,110
2,1279.779484,"Vishwapriya Layout,Bangalore",12.96991,77.59796,65
2,622.0010663,"Teghoria,Kolkata",22.620289,88.43493,35
2,1550.008158,"Sector-104 Gurgaon,Gurgaon",28.474616,76.990309,95
3,2295.971613,"Sector-121 Mohali,Mohali",30.696627,76.693764,110
3,2375,"Sector-67 Gurgaon,Gurgaon",28.378021,77.063066,190
3,1650.165017,"Lalbagh Hazratganj,Lucknow",26.850582,80.938035,120
3,1200.192031,"Boisar,Palghar",19.811319,72.76894,50
4,2600.472813,"Vennala,Kochi",9.930471,76.271273,110
2,975.2925878,"Gothapatna,Bhubaneswar",20.29613,85.741152,30
2,1205.098494,"Madhavaram- Thapalpetti,Chennai",13.138566,80.234522,52
2,900.9009009,"Rajarhat,Kolkata",22.54111,88.33778,45
2,816.5374677,"Sector-115 Mohali,Mohali",30.712867,76.648557,15.8
1,518.6411287,"Mulund (West),Mumbai",19.1759,72.9522,65.8
3,2231.075697,"Action Area IIB,Kolkata",40.67197199,-86.15292909,140
2,939.8496241,"Japanese Zone,Neemrana",27.98889,76.38833,40
2,1263.157895,"5th Phase JP Nagar,Bangalore",12.905368,77.580403,78
3,1979.152923,"Whitefield,Bangalore",12.9958935,77.761394,150
3,1750.036459,"Electronic City,Bangalore",12.8458,77.6727,120
2,1148.930059,"Kharadi,Pune",18.5438,73.9438,80
4,1276.976121,"durgakund,Varanasi",25.30694,83.00611,100
2,963.1413225,"Dombivli (East),Lalitpur",19.2167,73.0833,52
1,494.8453608,"Sector-137 Noida,Noida",28.506454,77.409568,24
2,1030.365203,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,25.11
2,1114.294811,"Bal Vihar,Jaipur",25.135892,84.560372,35
2,725.0418293,"BataNagar,Kolkata",22.50686,88.223965,26
3,1666.111296,"Pendurthi Mandal,Visakhapatnam",17.8276,83.2019,50
2,1050.044683,"Race Course,Dehradun",30.313141,78.044472,47
1,550.0868558,"Zirakpur,Chandigarh",30.662283,76.822397,19
3,1859.956236,"Urapakkam,Chennai",12.86561,80.085466,85
3,838.0381087,"Bhayanderpada,Lalitpur",24.69028,78.41889,95
1,600.0342877,"Chettipunniyam,Chennai",13.09,80.27,35
2,1070.009172,"Doddaballapur,Bangalore",13.2882,77.4214,70
2,1000,"Manchwa,Jaipur",26.964285,75.64521,32
2,886.4864865,"Kolapakkam,Chennai",13.007082,80.151497,41
2,1045.068583,"Sector-137 Noida,Noida",28.506454,77.409568,48
2,1180.149284,"8th Phase JP Nagar,Bangalore",12.905368,77.580403,58.5
2,1200,"Sholinganallur,Chennai",12.90015,80.22791,45
1,774.2934572,"Sughad,Gandhinagar",23.126218,72.628827,20
4,2099.958001,"Mukundapur,Kolkata",22.491565,88.402473,200
2,1500,"Malleshwaram,Bangalore",13.0097,77.5648,90
1,738.8642601,"Mihan,Lalitpur",24.69028,78.41889,35
2,1200.012,"Walkeshwar,Mumbai",18.949868,72.801351,800
2,1022.176022,"Ashirvad Colony,Bangalore",12.96991,77.59796,59
2,1070.149254,"Madhurawada,Visakhapatnam",17.815234,83.35818,35.85
4,3050.108932,"Sector-67 Gurgaon,Gurgaon",28.378021,77.063066,210
3,1504.718184,"Zirakpur,Chandigarh",30.662283,76.822397,59
2,1000,"Thane West,Lalitpur",19.18,72.96333,100
2,848.2523444,"Madhyamgram,Kolkata",22.7,88.45,19.9
2,1053.088026,"Tilak Nagar,Lalitpur",28.6396,77.0884,170
3,1075.268817,"Mahawadiya,Bhopal",23.11702,77.39529,17
2,1130.023307,"Thiyagaraya Nagar,Chennai",24.090195,87.990011,160
2,1219.181794,"Ghooghra,Ajmer",26.515682,74.68345,45
3,1049.790042,"Faizabad Road,Lucknow",26.86056,80.91583,35
2,800,"Madhura Nagar, Machabollaram,Secunderabad",17.437907,78.436017,25
3,1351.351351,"Nutan Nagar,Vapi",22.198437,69.658066,35
2,900.140647,"Ananth Nagar,Bangalore",12.96991,77.59796,32
2,1080.089668,"Taloja,Mumbai",19.076057,73.097319,53
3,2665.739453,"Iblur Village,Bangalore",12.91668,77.59196,230
2,748.6725664,"Vengaivasal,Chennai",12.89911,80.169,42.3
2,950.1965924,"Kanuru,Vijayawada",16.498461,80.688181,29
3,1600,"Sector-75 Noida,Noida",28.576117,77.382136,78
2,1007.751938,"Saddu,Raipur",21.23795,81.63368,26
3,1820.303384,"Gomti Nagar,Lucknow",26.851,81.0011,78
3,1544.912823,"Baner,Pune",18.558319,73.77588,140
1,617.721519,"Mulund (West),Mumbai",19.1759,72.9522,85.4
2,1100.28293,"Crossing Republik,Ghaziabad",28.629811,77.434197,35
3,1665.080875,"Zirakpur,Chandigarh",30.662283,76.822397,70
1,645.0745867,"Electronics City Phase 1,Bangalore",12.840956,77.659441,48
3,1545.029478,"Chandivali,Lalitpur",24.69028,78.41889,380
2,1000,"Chitrakoot,Jaipur",26.91667,75.86667,24
3,2500,"Bandra (West),Lalitpur",19.05444,72.84056,1000
3,1985.058698,"Sector-128 Noida,Noida",28.522931,77.357078,93
2,1300.309598,"Garha Road Madanmahal,Jabalpur",23.159847,79.901168,42
4,1739.130435,"Chitrakoot,Jaipur",26.91667,75.86667,58
1,469.4835681,"Kanjur marg (west),Maharashtra",18.96,72.82,100
3,1540.029112,"Sector 80 Faridabad,Faridabad",28.381971,77.347688,52.9
3,3200.59546,"Manipal,Udupi",13.357135,74.784239,86
3,1239.090615,"Thane West,Mumbai",19.18,72.96333,230
2,930.1538982,"Sector-74 Noida,Noida",28.577673,77.389781,55
3,1285.046729,"Akshaya Vana,Bangalore",12.96991,77.59796,55
3,1490.630324,"Ajmer Road,Jaipur",26.928785,75.828002,35
2,1080.069124,"Tilak Nagar,Mumbai",19.068492,72.898896,150
3,1700.037779,"Haridwar-Dehradun Road,Dehradun",30.327966,78.046144,90
3,2850.002192,"Juhu,Mumbai",19.1026,72.8243,1300
2,1099.937146,"KR Puram,Bangalore",13.010349,77.712151,35
1,681.0176125,"Ravet,Pune",18.651598,73.735448,34.8
3,1435.185185,"New Town,Kolkata",22.5922,88.484911,62
3,2300.426569,"Chakrata Road,Dehradun",29.973127,77.555968,75.5
4,1650.972239,"Sector-106 Gurgaon,Gurgaon",28.50437,76.996356,270
1,329.9241175,"Tifra,Bilaspur",22.069791,82.127339,10
4,2855.977152,"Hiranandani Estate,Maharashtra",19.255098,72.9815265,420
3,1510.067114,"Kharghar,Lalitpur",24.69028,78.41889,180
3,1834.615385,"Yendada,Visakhapatnam",17.776084,83.366665,95.4
2,1100.110011,"Aundh,Pune",18.556218,73.811303,90
3,1280.32345,"Telibandha,Raipur",21.242859,81.660819,38
3,1800.180018,"Peer Muchalla,Panchkula",30.660437,76.861517,60
3,1766.264351,"Hebbal Kempapura,Bangalore",13.051,77.5962,180
3,1300.169587,"Chakan,Pune",18.744775,73.823649,46
3,1485.689316,"Undri,Pune",18.452663,73.93104,68
3,1674.808095,"Undri,Pune",18.452663,73.93104,120
4,1900.155467,"Sector-44 Noida,Noida",28.552626,77.333948,110
3,1807.191375,"Cambridge Layout,Bangalore",12.96991,77.59796,290
2,666.3004238,"Kasar vadavali,Mumbai",18.205923,72.999182,84.9
2,1180.869907,"Sector-34A Kharghar,Maharashtra",19.038205,73.06612,120
3,1935.297516,"Zirakpur,Chandigarh",30.662283,76.822397,67
2,900.0473709,"Sinhgad Road,Pune",19.164548,73.527868,95
3,1220.173536,"Adityapur,Jamshedpur",22.7808,86.1522,45
4,1400,"Periyapanicheri,Chennai",13.09,80.27,56
2,1160.092807,"Sector 15 Kharghar,Lalitpur",19.040416,73.078151,120
2,671.6561121,"Seawoods,Maharashtra",19.015277,73.018382,140
3,1001.001001,"Yelahanka,Bangalore",13.11389,77.59833,40
4,3115.264798,"Sector-104 Noida,Noida",28.537227,77.370417,320
3,1583.166333,"Kashimira,Lalitpur",24.69028,78.41889,7.9
3,2405.130946,"Sector-104 Gurgaon,Gurgaon",28.474616,76.990309,180
2,903.1716026,"Medavakkam,Chennai",12.91716,80.19287,43
2,1140.096618,"Uttarahalli,Bangalore",12.90579,77.54264,47.2
2,1168.793221,"Balkum,Lalitpur",24.69028,78.41889,120
2,1250,"New Sama Road SAMA CHANAKYAPURI,Vadodara",22.27762,114.186186,45
2,1068.050046,"Tadwadi,Surat",21.17,72.83,35
3,1823.154057,"Bellandur,Bangalore",12.9255,77.6765,140
2,1507.078703,"Navodaya Nagar,Bangalore",15.438519,74.990374,99
3,1260.047795,"Narendra Nagar,Nagpur",21.105779,79.078497,58
2,1087.234587,"Goregaon (West),Lalitpur",19.161955,72.839616,170
3,1871.852266,"Sector 82 Faridabad,Faridabad",28.394375,77.357227,66.9
3,1846.153846,"Vaishali Nagar,Jaipur",26.91868,75.750399,120
2,950,"Virar West,Mumbai",19.4559,72.8114,38
2,677.4455785,"Chincholi Bunder,Mumbai",18.96,72.82,150
2,1205.386325,"Ghodbunder Road,Mumbai",28.743724,76.811315,92.2
2,1050.080775,"Sector-62 Noida,Noida",28.6221,77.3674,65
2,1295.113107,"Sector-107 Noida,Noida",28.546788,77.378494,75
4,1941.176471,"Worli,Lalitpur",19.0167,72.8167,990
3,2023.312074,"Ashirvad Colony,Bangalore",12.96991,77.59796,92
4,2836.169503,"Karingachira,Ernakulam",9.97833,76.28361,170
1,60.00109093,"Hanspuram,Kanpur",26.4725,80.33111,22
2,950.1187648,"Kazhipattur,Kanchipuram",12.833229,79.807251,48
2,653.484038,"Lower Parel,Maharashtra",18.996305,72.827789,270
4,1460,"Zirakpur,Chandigarh",30.662283,76.822397,36.5
1,605.0252687,"Evershine Nagar,Lalitpur",24.69028,78.41889,85
2,950.1187648,"Manish Nagar,Nagpur",21.094632,79.074805,40
2,1286.173633,"Sector-119 Noida,Noida",28.587711,77.403123,64
2,650.0013542,"Vile Parle (East),Lalitpur",19.097244,72.846785,240
2,955.008489,"Sector-46 Noida,Noida",28.552082,77.360624,45
3,984.9532671,"Mahalaxmi,Lalitpur",24.69028,78.41889,470
3,1910.079342,"Zirakpur,Chandigarh",30.662283,76.822397,65
3,1626.256653,"Baner,Pune",18.558319,73.77588,110
3,1100.28293,"Sirsi Road,Jaipur",27.073397,75.594316,35
1,649.9535747,"Chendhare,Raigad",18.65,72.88,35
2,649.8194946,"Madhuram,Junagadh",21.52,70.47,18
2,864.1138597,"Dombivli (East),Lalitpur",19.2167,73.0833,51
2,835.0730689,"Sector 4 New Moradabad,Moradabad",28.833051,78.69614,28
1,580.0464037,"Mahim,Palghar",19.6394,72.7256,20
3,1627.07452,"Rajarajeshwari Nagar,Bangalore",12.919423,77.522774,150
2,1273.187184,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,45.3
2,1060.070671,"Sector-4 Vaishali,Ghaziabad",28.644695,77.338956,60
1,297.029703,"Taloja,Lalitpur",24.69028,78.41889,27
3,1167.567568,"Manikandan Nagar,Chennai",13.09,80.27,43.2
3,1597.869507,"Wadala,Mumbai",31.292091,75.543763,360
2,1118.604651,"Zirakpur,Panchkula",30.65,76.82,48.1
2,1200.087279,"Kharghar,Mumbai",19.038205,73.06612,110
1,700,"Virar West,Lalitpur",19.4559,72.8114,35
3,1200.0192,"Colaba,Lalitpur",18.9069,72.8106,500
2,925,"Ranidanga,Siliguri",26.675324,88.36301,22.2
2,816.8599902,"Manimajra,Chandigarh",30.73528,76.79111,50
2,1219.925449,"Sector-137 Noida,Noida",28.506454,77.409568,72
3,1512.651265,"Sector-34 Kharghar,Maharashtra",19.069707,73.07957,110
2,81692.35963,"Sector-106 Gurgaon,Gurgaon",28.50437,76.996356,7260
1,536.1519608,"Paruthipet,Chennai",13.09,80.27,17.5
3,1724.709784,"Crossing Republik,Ghaziabad",28.629811,77.434197,52
2,1079.487179,"Banjara Layout,Bangalore",12.96991,77.59796,42.1
3,1600,"Vaishali Nagar,Jaipur",26.91868,75.750399,62
2,900.0163639,"Gurukkambakkam,Chennai",13.09,80.27,55
2,1221.001221,"Jogeshwari (West),Lalitpur",19.141644,72.842908,210
3,1260.032103,"Banashankari,Bangalore",12.96991,77.59796,78.5
3,1623.573259,"Sector-74 Noida,Noida",28.577673,77.389781,69.7
2,1105.108055,"New City Light,Surat",21.158649,72.800282,45
2,1500,"Olari,Thrissur",10.52,76.21,45
2,1216.051885,"Whitefield,Bangalore",12.9958935,77.761394,90
2,1146.025878,"Yemlur,Bangalore",12.96991,77.59796,93
4,1772.996364,"Powai,Lalitpur",19.12,72.91,590
3,1886.199308,"Indirapuram,Ghaziabad",28.63676,77.36315,120
2,931.0986965,"Kaspate Vasti,Pune",18.52361,73.84778,75
3,2480.442664,"Sector-66A Mohali,Mohali",30.661104,76.746082,130
2,875.034181,"Chakan,Pune",18.744775,73.823649,32
3,1243.576567,"Mangyawas,Jaipur",26.857412,75.743221,36.3
3,1420.247633,"Kalkere,Bangalore",12.884548,77.861952,78
2,1121.95122,"Jhotwara,Jaipur",26.955346,75.734793,29.9
2,914.9688911,"Indralok Phase 3,Lalitpur",26.609078,79.534595,75
2,800.0984737,"Talegaon,Pune",18.441256,74.647361,32.5
2,1020.042949,"Jalahalli,Bangalore",13.0519,77.5416,57
4,2141.37931,"Kadamtala,Siliguri",26.724219,88.326357,62.1
1,536.0134003,"Vasna Road,Vadodara",22.312063,72.674296,19.2
2,970.0366458,"Rajarhat,Kolkata",22.54111,88.33778,45
4,2889.278712,"Topsia,Kolkata",22.535636,88.388412,280
2,1232.032854,"Panathur,Bangalore",12.9381,77.7042,66
3,1500,"Uttarahalli,Bangalore",12.90579,77.54264,84
2,976.9713887,"Sector-20 Taloja,Mumbai",28.5822,77.3293,42
2,1306.056403,"Begur,Bangalore",12.8706,77.6279,56.5
3,1575.078754,"JP Nagar,Bangalore",12.905368,77.580403,90
1,623.8095238,"Zirakpur,Mohali",30.65,76.82,26.2
2,1049.868766,"Balewadi,Pune",18.097689,74.735239,64
2,1016.053648,"Baner,Pune",18.558319,73.77588,100
5,4500,"Sector-78 Noida,Noida",28.560719,77.386208,270
2,704.989154,"Poompozhil Nagar,Chennai",24.090195,87.990011,26
3,1450.326323,"Palanpur,Surat",21.17,72.83,40
3,1265.069207,"Thanisandra,Bangalore",13.055985,77.622157,85
1,580.0158186,"Kalwa,Lalitpur",19.196694,73.003115,66
1,317.0064644,"Majiwada,Maharashtra",19.218498,72.992114,51
1,517.0630817,"Kanakpura Road,Bangalore",12.896796,77.5724,35
2,614.0550375,"Thaiyur,Chennai",12.78333,80.18333,27
3,1417.799832,"Devipada,Mumbai",18.96667,72.83333,220
1,525,"Sector-73 Noida,Noida",28.588021,77.391359,21
2,798.9064399,"Sector 45 Faridabad,Faridabad",28.450804,77.29956,26.3
1,460.1226994,"Mirjoli,Ratnagiri",17.524569,73.496108,15
2,860.9219692,"Kolshet Road,Mumbai",19.249861,72.963866,110
2,550.0550055,"Sector-10 Khanda Colony,Lalitpur",24.69028,78.41889,50
2,786.3401483,"Thane West,Lalitpur",19.18,72.96333,140
3,1549.701129,"Kanakpura Road,Bangalore",12.896796,77.5724,70
2,1040.259389,"Argora,Ranchi",23.352324,85.28718,38.5
3,1650.227618,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,87
3,1400.316456,"Perumalpuram,Tirunelveli",8.72889,77.70806,53.1
2,1117.852975,"Zirakpur,Chandigarh",30.662283,76.822397,47.9
4,1200,"Bahodapur,Gwalior",26.215,78.19306,45
2,1158.178645,"Rajarajeshwari Nagar,Bangalore",12.919423,77.522774,73
2,434.1705147,"Majiwada,Mumbai",19.218498,72.992114,77.1
2,1050.105011,"7th Phase JP Nagar,Bangalore",35,136,70
4,2780.24911,"Ultadanga,Kolkata",22.594985,88.38598,250
2,770.1083856,"Boral,Kolkata",22.54111,88.33778,27
1,550,"Mallital,Nainital",29.392303,79.460067,55
2,638.1870279,"Katraj Kondhwa Road,Lalitpur",24.69028,78.41889,49
2,1124.87361,"Gomti Nagar Extension,Lucknow",21,77,44.5
3,2441.773103,"Sector-66A Mohali,Mohali",30.661104,76.746082,130
2,900.2520706,"Gotri,Vadodara",22.312358,73.145436,25
3,1175,"Vadavathoor,Kottayam",9.59167,76.52222,47
2,1185.692642,"Chembur,Lalitpur",19.05871,72.89969,180
2,1040.090772,"NIBM,Pune",18.475864,73.890009,55
3,1323.255814,"Panchasayar,Kolkata",22.54111,88.33778,56.9
1,620.0447245,"Taloja Panchanand,Lalitpur",24.69028,78.41889,30.5
3,1440.128764,"Andheri (West),Lalitpur",19.139348,72.820458,340
3,1250,"Dhourra Mafi,Aligarh",27.92557,78.093443,38.5
2,1238.150513,"Rajarajeshwari Nagar,Bangalore",12.919423,77.522774,64
2,975,"Rajarhat,Kolkata",22.54111,88.33778,23.4
1,539.0463027,"Karapakkam,Chennai",12.925027,80.235348,39
2,398.2621289,"Purseni,Lucknow",26.707154,80.982346,11
3,1850,"Kadma,Jamshedpur",22.802995,86.167625,74
1,623.2361242,"Zirakpur,Mohali",30.65,76.82,26.5
2,522.0353885,"Dombivli (East),Maharashtra",19.2167,73.0833,47.5
1,574.9958929,"Thalambur,Chennai",12.852171,80.216826,35
2,1000,"Sector 36 Kamothe,Mumbai",19.0168,73.09646,72
3,1675.041876,"Sector-70 Mohali,Mohali",30.697795,76.714722,100
2,1244.128475,"Candolim,Goa",15.5181,73.7626,98
2,999.2862241,"Bhandup (West),Lalitpur",19.147866,72.932609,210
3,1750.164078,"Sector 34C Kharghar,Mumbai",19.038205,73.06612,160
3,1332.116788,"NIBM,Pune",18.475864,73.890009,73
2,960.0384015,"Chandivali,Maharashtra",18.58584,73.471734,160
3,1749.475157,"Tiruvenkadam Nagar,Chennai",13.08389,80.27,50
3,1975.113569,"Tilak Nagar,Maharashtra",19.068492,72.898896,300
1,659.4581749,"Ramdev Park,Mumbai",19.231702,72.863101,55.5
2,1099.356683,"Maji Sainik Nagar,Pune",18.52783,73.875757,76.9
1,392.6701571,"Naigaon (East),Mumbai",19.35269,72.864824,31.5
2,1151.096571,"Sector-3 Ulwe,Lalitpur",19.000869,73.118903,95
3,1528.273051,"Kothrud,Pune",18.5101,73.8141,150
2,1271.692745,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,44.7
3,1350.390903,"Sector-44 Noida,Noida",28.552626,77.333948,38
3,2562.459962,"Sector-65 Mohali,Mohali",30.696627,76.693764,160
2,740,"Jhotwara,Jaipur",26.955346,75.734793,18.5
2,1295.171091,"Sector-75 Noida,Noida",28.576117,77.382136,81
4,3000.428633,"Bellandur,Bangalore",12.9255,77.6765,210
3,2145.041503,"Sector-66b Mohali,Mohali",30.651192,76.755011,98.2
2,953.2924962,"Sector-151 Noida,Noida",28.44414,77.465898,24.9
3,1380.216891,"Sector-79 Noida,Noida",28.558047,77.392752,84
2,850.2170767,"Nayabad,Kolkata",22.483471,88.417711,23.5
2,1259.022998,"Tumkur Road,Bangalore",13.34222,77.10167,75
2,1077.220077,"Rajarhat,Kolkata",22.54111,88.33778,27.9
3,1500.110302,"Bani Park,Jaipur",26.930121,75.790763,68
3,1349.78789,"City Center,Gwalior",26.209302,78.194369,35
3,14551.1529,"Mamoodu,Kottayam",9.59167,76.52222,650
3,1547.619048,"Bellandur,Bangalore",12.9255,77.6765,130
2,750,"Garfa,Kolkata",22.504225,88.379757,34.5
3,1372.95435,"New Town,Kolkata",22.5922,88.484911,79.7
3,1510.269835,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,75
3,1619.170984,"Electronic City Phase II,Bangalore",12.8458,77.6727,100
3,707.5585607,"Ambernath West,Maharashtra",19.193771,73.197892,58.6
3,837.3870744,"NIBM,Pune",18.475864,73.890009,72.3
3,1448.387097,"Rajendra Nagar,Indore",22.671609,75.828176,44.9
3,4000,"G.M.S Road,Dehradun",38.96026502,-86.56196551,73
2,650.8671848,"Andheri (East),Lalitpur",19.1145,72.8712,170
2,993.0255729,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,29.9
2,1054.961269,"Kamla Nehru Nagar,Jaipur",28.683355,77.457981,28.6
2,1100.141044,"Vidyut Nagar,Kakinada",10.782326,76.650988,39
1,884.9557522,"Porvorim,Goa",15.40194,74.04333,45
1,220.0058668,"Shastri Nagar,Pune",18.558646,73.896074,15
3,2562.459962,"Sector-65 Mohali,Mohali",30.696627,76.693764,160
2,1080,"Kamla Nehru Nagar,Jaipur",28.683355,77.457981,27
3,1795.039164,"Sector-15 Bahadurgarh,Bahadurgarh",30.752321,76.772816,55
2,1000,"Vajarahalli,Bangalore",12.864738,77.547489,50
1,680.0242866,"Sector-7 Kamothe,Lalitpur",19.072166,72.986798,56
2,875.1458576,"Sector-76 Noida,Noida",28.567633,77.383124,45
3,1779.846659,"Bapu Nagar,Jaipur",26.889691,75.809058,130
1,749.9829549,"Oshiwara,Mumbai",18.96667,72.83333,110
2,848.0692891,"Hinjewadi,Pune",18.5853,73.7413,47
2,1059.322034,"Shree Ananth Nagar Layout,Bangalore",21.19233,79.062102,30
2,1150.038081,"Sinhgad Road,Pune",19.164548,73.527868,75.5
2,582.1764442,"Timbavadi,Junagadh",21.52,70.47,13
3,1120.162933,"Borkhandi,Kota",25.476061,75.611604,33
2,1159.678858,"Bank Colony Master Para,Dhanbad",23.5105,86.5064,26
3,1230.0123,"Ramkrishna Paramhans Nagar,Pune",18.52783,73.875757,110
3,1663.46769,"Zirakpur,Chandigarh",30.662283,76.822397,52
2,717.0016295,"Ghodbunder Road,Mumbai",28.743724,76.811315,92.4
4,3418.803419,"Nipania,Indore",22.760061,75.928572,140
2,1250,"MP Nagar,Bhopal",23.232556,77.429783,85
3,1347.068146,"Sector-151 Noida,Noida",28.44414,77.465898,34
3,2438.528754,"Kakkanad,Kochi",9.930471,76.271273,120
3,1678.145473,"Sector-6 Moshi,Pune",18.669919,73.853723,99.9
2,1338.005734,"Khodiyar Colony,Jamnagar",22.474577,70.049742,42
3,995.385033,"Ghodbunder Road,Lalitpur",24.69028,78.41889,220
2,1220.643523,"Powai,Lalitpur",19.12,72.91,250
1,674.9816581,"Bhandup (west) lbs marg,Mumbai",18.96667,72.83333,92
2,900.3601441,"Junwani,Bhilai",21.201983,81.374348,15
2,869.02545,"Majiwada,Lalitpur",19.218498,72.992114,140
2,1021.021021,"Chandivali,Lalitpur",24.69028,78.41889,170
3,2574.223443,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,150
3,1306.103063,"Maheshtala,Kolkata",22.486821,88.233267,55
2,1200,"Jayanagar,Bangalore",12.925,77.595,120
3,1537.9686,"Sindhi Society Chembur,Maharashtra",19.048403,72.88731,240
3,1237.113402,"Moshi,Pune",18.669919,73.853723,54
3,1380.145278,"Sector 80 Faridabad,Faridabad",28.381971,77.347688,57
2,803.6363636,"Santhosapuram,Chennai",13.09,80.27,44.2
2,846.7878514,"Veera Desai Road,Lalitpur",24.6902,78.416,150
3,1300.148588,"Nagarbhavi,Bangalore",12.957468,77.516563,70
3,900.090009,"Waghodia Road,Vadodara",22.294094,73.233686,30
2,750,"Tejaji Nagar,Indore",22.66667,75.75,18
2,482.7586207,"Tilak Nagar,Maharashtra",19.068492,72.898896,140
3,1660.095455,"Zirakpur,Chandigarh",30.662283,76.822397,80
1,560.0149337,"Ganjipura,Jabalpur",23.173587,79.934353,30
3,2221.79289,"Mahanagar,Lucknow",26.86056,80.91583,230
2,1150.006319,"Prince Anwar Shah Rd.,Kolkata",22.56972,88.36972,91
1,615.0691953,"Lonikand,Pune",18.52361,73.84778,24
3,1200,"Mulund (West),Lalitpur",19.1759,72.9522,240
3,1908.116835,"Pune Mumbai Highway,Pune",18.52361,73.84778,130
3,2909.97841,"Sector-59 Gurgaon,Gurgaon",28.406685,77.105253,310
3,1064.584812,"Kolshet Road,Maharashtra",19.249861,72.963866,150
2,1065.104513,"Chandivali,Lalitpur",24.69028,78.41889,160
2,1147.916667,"Electronic City Phase II,Bangalore",12.8458,77.6727,55.1
5,3205.128205,"Elora Park,Vadodara",21.716412,73.004076,170
1,545.0581395,"Dombivli (East),Maharashtra",19.2167,73.0833,45
2,913.9615506,"Kadamba Plateau,Goa",15.40194,74.04333,58
3,1630.112626,"Bheemunipatnam Mandal,Visakhapatnam",17.88639,83.44711,55
2,1095.305832,"Moshi,Pune",18.669919,73.853723,53.9
2,2400.45185,"Bhimrad,Surat",21.12359,72.804292,85
3,1650.34965,"Barhmohanpura,Jaipur",26.825312,75.757678,59
3,1619.957881,"Marine Drive,Kochi",9.9800255,76.275303,200
3,1857.142857,"Mango Garden Layout,Bangalore",12.977042,77.595277,130
3,1169.009256,"Suraksha Nagar,Bangalore",20.098413,79.10786,68.2
2,760.0174216,"GUTHRI,Dalhousie",32.537765,75.967628,34.9
3,1857.70751,"Waghodia Road,Vadodara",22.294094,73.233686,47
2,788.1773399,"Lonere Mangaon,Raigad",18.16,73.32,32
1,580,"Moolakadai,Chennai",13.09,80.27,37.7
2,550.1076298,"Banjari,Bhopal",22.590732,76.635291,23
3,1650.071124,"Sector 44 Seawoods,Maharashtra",19.015164,73.012938,290
3,1314.108414,"Dombivli (East),Maharashtra",19.2167,73.0833,72
2,1200.101061,"Sector-9 Ulwe,Lalitpur",28.716907,77.124699,95
2,1134.215501,"Whitefield,Bangalore",12.9958935,77.761394,54
